month,worker_id,market,revenue,revenue_minus_direct_costs
2024-10-01,/cP6QZU3e75MdXTcRDDepMYe0iE=,new-york-city,149.85,38.85
2024-10-01,tQ6JX50JH2oPKdwagFek3GJok68=,new-york-city,1314,334
2024-10-01,cOeD1GLJQXIyccyzjH2Duf0ILVM=,sf-bay-area,1101.875,226.8728125
2024-10-01,5j6vNW5YNvnOCYTXdXeFWbjjlSE=,sf-bay-area,3188.5,568.5
2024-10-01,fVmo5IhC+eufHACTv35c5YOaCU8=,sf-bay-area,636.25,141.25
2024-10-01,TW+ytOJp6uwDu9AyPk9gdh0CFT0=,new-york-city,324,84
2024-10-01,1lmLqHHdczoE/QmWbjPXmGWOgaU=,los-angeles,243.75,58.75
2024-10-01,mBeqWU1rS+sSK4xC5A5bCQDOOVQ=,sf-bay-area,1149.75,243.95
2024-10-01,qChG0oMCq6PKsuDMd7YLzoBpe28=,new-york-city,1514.7,392.7
2024-10-01,49hMfxGg+ZNoWqttJcxN0htpIJc=,sf-bay-area,415,83
2024-10-01,kPnxAH1lXbSbUW/i44wIYwBDP6A=,sf-bay-area,175,35
2024-10-01,xKzlzX2esYysiNWiL07gTnl1Jbk=,washington-dc,1350,0
2024-10-01,ERVsT9LuP+wXYZGQb2tWRpVpWL0=,sf-bay-area,1512.5,302.5
2024-10-01,ybDzvKNOEipywUPlQA+rWvshNPg=,other,0,0
2024-10-01,ybDzvKNOEipywUPlQA+rWvshNPg=,sf-bay-area,3718.75,743.75
2024-10-01,yo6vJ1yK9C5TZ+g0034PHd0ltV0=,new-york-city,3780,656
2024-10-01,qt41Px6I8TcXEw/Y7zJ9INbjxdQ=,sf-bay-area,3400,680
2024-10-01,OiUEzm+HYCjypdULsXG5PC/j+1w=,sf-bay-area,996,199.2
2024-10-01,e0gFp9DualIi2aFCljrX8JYEmyo=,sf-bay-area,200,-40
2024-10-01,DjP+ekVjRGFnbcpasijRalAjCjQ=,sf-bay-area,1625,325
2024-10-01,t5d6CfEp1KaqULCnfEeY3xI/kyo=,new-york-city,293.75,68.75
2024-10-01,o45oD08p0hRuoBbHaMKqVxJR8gM=,sf-bay-area,3598.31,507.30125
2024-10-01,bn3Ee/BKfcmWBX0+EzWbgUlWUYI=,minneapolis,4633.2,1201.200189
2024-10-01,ID3U34xiQfjz4Tdw1fuk0xEtFp8=,new-york-city,3016.05,628.8500092
2024-10-01,CSXy+Gs5JKD49ddwFq+fQLUBfEE=,sf-bay-area,187.5,-12.5
2024-10-01,kGC4hOhc+L29sqYXrJ/PrRH7pYA=,sf-bay-area,3666.75,677.8238
2024-10-01,O7BRTGJdFXfbPcSEDAk6T1/iXeI=,sf-bay-area,3960,792
2024-10-01,aBpz0Xv6ivQwN/mdBel6COXSg7c=,sf-bay-area,4900,980
2024-10-01,OCbkvd/EAyv3qkrTgWwszkYbf2M=,sf-bay-area,3760,752
2024-10-01,hHHJ63ISYBDDLR3UIn23np0AHN0=,minneapolis,938.13,200.6262997
2024-10-01,AROD9KQZ4lUurzCDQgalmd6EIPc=,sf-bay-area,500,100
2024-10-01,dM00tWqmDXyq70MGmckDT80p1fg=,new-york-city,406,105.2592758
2024-10-01,BedtfImK6fFavwlYLwckUivIeXU=,new-york-city,1262.25,327.2500514
2024-10-01,8OI1mJaePWD9JveMvD/oqh/ZTkY=,new-york-city,850.5,255.5
2024-10-01,bNm8x1xxJn9lyPq/Ja50TdzGHSw=,minneapolis,192.5,-7.5
2024-10-01,6BFujSPG33KRSZdceuCNECzxBTU=,sf-bay-area,4467.5,893.5
2024-10-01,cc1/h+iU3A0rJ+tiN8UcOqMBwxg=,los-angeles,181.25,36.25
2024-10-01,1apVYLYj9qQ5FTNOCWEQ7E/Fxnk=,sf-bay-area,4725,945
2024-10-01,CqXeVOEB0E1mtijyo5JmozbGdP0=,new-york-city,2059.5,524.7
2024-10-01,FZA6s5C8SRdxICbyn5yJPGNWWy0=,minneapolis,976.5,236.5000283
2024-10-01,OPlo0PajJHYnCGHV2cuMciXX1/k=,los-angeles,3995.75,799.15
2024-10-01,i8+oV2crAENwcVRxiLaMuipZYNs=,minneapolis,597.5,147.5000138
2024-10-01,968sNimoX8sqY4sjKvkwfch0/VU=,los-angeles,1645.25,380.2500352
2024-10-01,nSgw3lJ9T8uNrR4VPdB6Nzs5+K8=,sf-bay-area,2075.1,374.3
2024-10-01,WU00RI4kvTxln3Gsja/9TjC5zNc=,new-york-city,1537.05,157.8000092
2024-10-01,vD9ppeBeevS8vjRztvbJBcU2O8I=,los-angeles,0,0
2024-10-01,2YPpqewGhrc3mgfl+hjhN7WZUpA=,los-angeles,1833,366.6
2024-10-01,2YPpqewGhrc3mgfl+hjhN7WZUpA=,sf-bay-area,250,50
2024-10-01,o4oKPOpON8rf6Gb6ERkp2ICaApU=,washington-dc,1270,236.5
2024-10-01,cpXpfkW9EBD37hR1+QImkusvTvA=,new-york-city,3432,686.4
2024-10-01,h9b1XYuQS1tMyYZ7Sh/P0z1QAxU=,los-angeles,2680,462.8
2024-10-01,IxuIVyt9bRIP+TefM+qrUeP+P4c=,sf-bay-area,1416.6,-78.4
2024-10-01,WbGuyVGeCGZxKxZWjYTrSb9ocow=,sf-bay-area,2111.375,404.7728125
2024-10-01,QAzzmEjoCJPB1LduttbQ66oS/VE=,minneapolis,806.25,181.2500138
2024-10-01,AQg3YqytXJMSb2EyaknLeXQkg/8=,sf-bay-area,1740.125,195.8184375
2024-10-01,umoQDOzntlhscNLMor6aAvdeY7A=,minneapolis,666.25,141.25
2024-10-01,kwmrgnWSqM3flbylwYmTAL95j1I=,los-angeles,2752,550.4
2024-10-01,8aBlUkfmPYYPxcUbR3igGqvYxc4=,sf-bay-area,4370,874
2024-10-01,jLkhe+7Dzr3/JwySjP8aT+ZJyV4=,sf-bay-area,1459.38,291.876
2024-10-01,Mfb5RQscGxSAfqWwboku0bvlDTQ=,sf-bay-area,672,134.4
2024-10-01,ed6rksHSr6DT//charX6StcQNVA=,new-york-city,2268,403.0000099
2024-10-01,bUPt5YqjNos1VPHk+8m/vWf4JWI=,sf-bay-area,2547,509.4
2024-10-01,wpjWX/AuMg75YtzeF2HQvPMK+yA=,washington-dc,188,37.6
2024-10-01,M/XLW6JieAfR9bnnap8iCXvXKQM=,new-york-city,3071.25,796.25
2024-10-01,/paC+Y+zFS4MyD3xqNcRtxFKOyo=,los-angeles,4136,755.2
2024-10-01,US7Sw4KTNvW3i9dmt98koZNz3wM=,los-angeles,1500,300
2024-10-01,3zHYoInSVMUs1V49x+HI/cagXSU=,new-york-city,2710.5,639.2962963
2024-10-01,aL1IvHGGc/3oP2qcIZ/E6b60Bx0=,new-york-city,2875,575
2024-10-01,/Ypk0SGdYZeD/9/oDbyz3WWcKRA=,minneapolis,2140,490.0000426
2024-10-01,rGtWjAnw6KoloPg3Tb6yqH6cG1s=,sf-bay-area,6897,689.7
2024-10-01,+Nl7UBspU9sZHzFJHrf4PnAsDb8=,sf-bay-area,3500,700
2024-10-01,B8nNSQglgnhnRCuFiQCo09M+YYQ=,los-angeles,2902.38,600.476
2024-10-01,Cqy67TxWgQkUpHFA3VJZXyzb2Po=,los-angeles,3024,784.0001232
2024-10-01,Cqy67TxWgQkUpHFA3VJZXyzb2Po=,los-angeles,570,114
2024-10-01,vDC/cXvS9IjU1qwua8423jOQdTY=,new-york-city,121.5,0
2024-10-01,nin48QPIhtRZLOEoqOxI2b65S1o=,los-angeles,860,172
2024-10-01,nin48QPIhtRZLOEoqOxI2b65S1o=,sf-bay-area,688,137.6
2024-10-01,CMviz7WuKR0xSXzT9Q/A6nhBduk=,sf-bay-area,3472.75,694.55
2024-10-01,aGBZyPsNi6WiIft9tqC39ASEBDA=,new-york-city,250,50
2024-10-01,ZInUXpif8w6Yu+tcF7nJDFrCqQ0=,new-york-city,375,75
2024-10-01,LQFLJOpJMv6bc1mXBhtz4HSt/X0=,los-angeles,3388.75,759.35
2024-10-01,rZAxVy/bcIhZtqP3qFwmF99CqoY=,new-york-city,2187,567
2024-10-01,tBeyWzSqbTZHh2StXJ9Z8SWgLCc=,los-angeles,1925,396.8
2024-10-01,Q//weQGDNRfnvepvaD2q8TuxKDc=,minneapolis,793.75,168.7500069
2024-10-01,SOgiPgUSuaR8J8WZEKM4KoOgT2A=,sf-bay-area,202.5,52.5
2024-10-01,n5yY+xjiyOYN+LnRz0zYHJHXkI8=,new-york-city,125,25
2024-10-01,X2XEJiuBXSfcDLWcCLrpVLtpskE=,sf-bay-area,94.5,0
2024-10-01,W/4OiMyMmB84lMRiAS+RtPyiMqo=,sf-bay-area,700,140
2024-10-01,raNyVke6TDMnZlj18Iu4zbQElPs=,los-angeles,915,206.6
2024-10-01,aKjgnPi8tgKtyJxQYfCM2GewzP4=,los-angeles,2078.36,101.36
2024-10-01,hZI0lvfd53vdfPL6qQZaDNApXzI=,los-angeles,437.5,87.5
2024-10-01,OnoulQl5oRPgQRyFuFtjQYu/s+0=,los-angeles,1459.78,169.268
2024-10-01,cENdEj9JGiVXeU2F2ZH4bSHR21w=,los-angeles,5152,985.6
2024-10-01,r97rOZDEW8B18t3/Yl/IT/kPfUc=,minneapolis,135,35
2024-10-01,h3oVNivDjeysT8CPZex7+mxGx3U=,new-york-city,1914,114.8
2024-10-01,ub+yl81+VoVOg8YRgsjeih/7juw=,los-angeles,267,53.4
2024-10-01,ub+yl81+VoVOg8YRgsjeih/7juw=,sf-bay-area,250,50
2024-10-01,G5/ilcTukQLuCWcSug+jBL2xavY=,new-york-city,3281.25,656.25
2024-10-01,20AV3Q4dlBQ91SymCqv08ztWLNQ=,minneapolis,388.8,-234.2
2024-10-01,mxziyzdVAdOfLyVYTBwA4Lls57c=,sf-bay-area,3198.25,775.25
2024-10-01,kQnkoMLNud4GhQL+rZpu6tNuMRI=,los-angeles,296.9,-13.34
2024-10-01,i1jKls86QcALqNXp+Yl50Id2qd4=,sf-bay-area,1950,390
2024-10-01,SbLYN76i5O1SIAOtGZz9dldv9C4=,los-angeles,2441.88,512.376
2024-10-01,gX2mTGSVzC/naaBphNkTw9utGZ4=,new-york-city,243,0
2024-10-01,yVbFOhoWWxqiBHHqDxilO6WOJVo=,los-angeles,3956,791.2
2024-10-01,hZjSOELpIJ2y9o36rQwLMPYlmGU=,new-york-city,2696.75,615.25
2024-10-01,iLHFGOs5ktlviPAkNQrfpoJ9/Yk=,sf-bay-area,4482,852
2024-10-01,7t0B6NK5crPstkWPTU1Wica1U+c=,new-york-city,861.5,191.5
2024-10-01,iMn4G40gtZvEF2/CYDCPWhc0QxQ=,sf-bay-area,2517,503.4
2024-10-01,CV9al7szWlL8s9679ow9pudjync=,sf-bay-area,804,160.8
2024-10-01,yx3ojAZLr8q1t29+rcdLYSNQBJA=,sf-bay-area,4963.75,1012.9038
2024-10-01,3JwaEbrdR64SgDBjYEVeTKBtv3Q=,sf-bay-area,4600,920
2024-10-01,yvtm2O2QG4pqes4hLRm8XzAMsog=,sf-bay-area,2120.75,445.6725072
2024-10-01,zjn7e/OE1mh+lTw9fHSucI4CN1s=,sf-bay-area,500,100
2024-10-01,fAVvGeSi10qWLCEoLkwrrLO//mA=,los-angeles,537.5,107.5
2024-10-01,bP5wLSmq4zQAmifIic4omeWy3+E=,sf-bay-area,1511.6,8.0350099
2024-10-01,3Na2fUroImbqTNS6m+fr/nNjpso=,sf-bay-area,1455.95,287.9499486
2024-10-01,0FTQmahWG67V6oP8zttzsSbX1ZE=,los-angeles,1304,270.8
2024-10-01,PEcTy/zzDB93yrz5s2L5yot0ui4=,sf-bay-area,3583.4,716.68
2024-10-01,DSXJMBgL1qyZGiQ4TG0GVMezAo0=,new-york-city,688.5,148.5
2024-10-01,4hopLqWP8Jf5th7T9xX6ioE9J1U=,sf-bay-area,3031.25,572.5
2024-10-01,kuI9aW99eB8ludWqYa9b6ZmF7Ag=,los-angeles,1359.27,271.854
2024-10-01,V2RPhzz/BQALX5Bnj9w2V8aKNHM=,sf-bay-area,4400,880
2024-10-01,clDzvO74duzSf9qKtbkSWVmK3Mg=,los-angeles,198.88,39.776
2024-10-01,amgC6yT2adnN1Jbc883rt7zS4F0=,minneapolis,3543.75,918.75
2024-10-01,jwMNgYKjUIvAzIJ/qBfly3Q60bU=,sf-bay-area,89.125,11.58625
2024-10-01,D2bjnHBD+MmM8UTytOXG9kq48Bg=,new-york-city,2012.85,561.8500165
2024-10-01,eaBOA35banF5IoBHcEGpptniWrU=,minneapolis,135,35
2024-10-01,wp/2lvWb5NwBicORl27AaNKqFso=,los-angeles,2250,509
2024-10-01,QbElAOCqxqiIQNlQ0zLqQHvnHb4=,los-angeles,3956,791.2
2024-10-01,7zx5Emyz5pai2lK2gLjFtz7HCjU=,sf-bay-area,410,44
2024-10-01,Mf/J1zZZWG26uGS0zns7p88BJDY=,sf-bay-area,3815.625,665.6128125
2024-10-01,lR92FaEadvj3NHn35M5fDAV7grs=,los-angeles,89,17.8
2024-10-01,Ho0g2LmLYvhg5Oj0vC5xjRoxXQM=,sf-bay-area,220,44
2024-10-01,Ho0g2LmLYvhg5Oj0vC5xjRoxXQM=,los-angeles,412.5,82.5
2024-10-01,TGLBjlVVR3o1iKFSexeMyQ5Uao8=,sf-bay-area,290,58
2024-10-01,UDfa1QEgL6RZ3oGkeZTZSwcnS40=,los-angeles,375,75
2024-10-01,Iy1szqzZEFDGY/hBAIPxcGVowXQ=,sf-bay-area,1270.565,247.87425
2024-10-01,JUjC4znJN6wVJp0ZDmjMSlGOngA=,sf-bay-area,785,125
2024-10-01,Lw8zLiRs/I+HpCLTSnzy3mQxexY=,sf-bay-area,5250,1050
2024-10-01,VmKMx9E7tYdhc7/bNjPGUiy8hNs=,new-york-city,1919,377.7037037
2024-10-01,FsWiKBbZsvV2R07wdyrext6iwrI=,new-york-city,5452,1090.4
2024-10-01,EvHTR9zLohfnowCLyD95hOw/r9E=,los-angeles,2625.63,545.126
2024-10-01,Br5k20vM0y8ixUs2jWcdvp4HuD4=,los-angeles,189,37.8
2024-10-01,69E7B3NP/2zm0m/XDPjCWNNhLuU=,new-york-city,1809.685,413.6776113
2024-10-01,h94mTZG1EXoobr6NRo7EXYKJzIQ=,new-york-city,3375,675
2024-10-01,+ygSiRwG0AdwRG5ldHnEkXaRV1w=,new-york-city,270,70
2024-10-01,NmqooGRXqhH88nwyjBYgrLLOiJI=,sf-bay-area,3500,700
2024-10-01,zmsIf8TnLbnlyVOGkqA8rNdSlBo=,los-angeles,1817.25,411.45
2024-10-01,kUSImig6K/0MtV1C9DIE+rWqQtA=,sf-bay-area,1630,25
2024-10-01,HE+bQmKRxgvN+zqrupviGuX3y2A=,sf-bay-area,196.875,21.8728125
2024-10-01,Mq8P5zBuWbxXtxw06cREozLcIcI=,new-york-city,1827.75,433.15
2024-10-01,sC+Y8qXLUGzgW7O8Qmejl9zFb1Q=,sf-bay-area,86,17.2
2024-10-01,WBJ9ETvG5qhp06fEepv6RuupWzg=,new-york-city,1302.5,272.5000033
2024-10-01,ORM2WFboNe8NDN8c8fZALevF+nM=,new-york-city,803.25,208.2500327
2024-10-01,KHq6cpdTTEoE0YYb9znru0Ax2bE=,sf-bay-area,2872,528.25
2024-10-01,pyigREwLqpld6/BzGJvvPO1j7mU=,sf-bay-area,3190.75,625.15
2024-10-01,aJKB8klkuXIca0baa02s8WKOYZ8=,sf-bay-area,3749.8,755.096
2024-10-01,6Qk1tO9UjrcNMFwJFvOT6Ap69OM=,sf-bay-area,1592.16,412.7822285
2024-10-01,bO5BYfX/wBEJ8P8mIF4CfFMbDyM=,los-angeles,3722.5,776.5
2024-10-01,TNp/KunO7EOCmEOZYO/x17wsHrM=,los-angeles,84,16.8
2024-10-01,cQi6tUt1HXyCyfAWl04HKyTj6U0=,los-angeles,168.75,33.75
2024-10-01,pgNlqpA66jr8fXwCbILydCHp9Hg=,sf-bay-area,1050,210
2024-10-01,Idl4yGihNEPU4BxiCbQhncqWGWw=,other,320,64
2024-10-01,Idl4yGihNEPU4BxiCbQhncqWGWw=,sf-bay-area,1376.88,284.976
2024-10-01,HAO9Xm/pD6CoxiyF/WkSIjLfktk=,new-york-city,6210,1610.000253
2024-10-01,0uf295GOll+mLnlfY1o6waryuzk=,minneapolis,337.5,87.50000715
2024-10-01,K8WCy5bXnteFj1H+txWY/LMeBQg=,sf-bay-area,1052,74.4
2024-10-01,jPePPBTYl+qEM1xbDUMS/2vHyJQ=,washington-dc,3850,770
2024-10-01,XMIe5UGm+xlDRbKjuL40egSy79I=,austin,2168.75,413.75
2024-10-01,rQseZIeWzjMSoX0yUZIOWl1rZk4=,minneapolis,135,35
2024-10-01,Lhg4X7Z3pAm1nR+B8Py/CH8iIgQ=,sf-bay-area,3784,756.8
2024-10-01,cABs1yLdCBnNHOcjugwTnu9YrJs=,austin,0,0
2024-10-01,5hnZ6B8HsbTeJzJsZfJNRCc6tFk=,new-york-city,462,102
2024-10-01,9omhw0GFEXkByBE2Ijk/YJ8GZLo=,new-york-city,810,210
2024-10-01,oEBjcEndJ1G7XbWClP+r8i5T4c8=,sf-bay-area,812.35,151.235
2024-10-01,FnczPa8LH9m6fdhOE/Y/kc0N+ks=,new-york-city,156,31.2
2024-10-01,bytjr5e5TVdohi/mdiDyenbMaQo=,new-york-city,3160.35,701.7500185
2024-10-01,9RO/iCsdd0xDqMzEAbnwZy+loVA=,sf-bay-area,4861.25,936.25
2024-10-01,7iziwjO+St2wvMjcI9aKno2Y+qQ=,new-york-city,1787.5,192.5
2024-10-01,74dxf0lg6YlkcADIRVhUc/6ZZLk=,sf-bay-area,826.25,179.25
2024-10-01,NrMeUHavSxEtCMidCLRNnAhALCQ=,los-angeles,2048.47,409.694
2024-10-01,8VTHNTmhKIAeNn5exMjn6R2/vn0=,los-angeles,684.63,50.63
2024-10-01,+coo7CTU1GWh14AxOc4nXd32pZU=,sf-bay-area,332.04,80.75823209
2024-10-01,hIQZR5Otr9faiHIujE/8LpKH3YA=,sf-bay-area,842.5,168.5
2024-10-01,WABJ4Gv1EyA27g0obNndy5OZ07w=,sf-bay-area,390,59.3
2024-10-01,qB24srI2j+ErXYia6kYqZgwJJKk=,sf-bay-area,3600,720
2024-10-01,XSdmV3bjm2RQlZJCn69K60XkKTA=,sf-bay-area,793.8,205.7997942
2024-10-01,oGQ4r/j9q4z9gdACs8cB/pGS4B4=,sf-bay-area,1358.13,278.6262963
2024-10-01,ltQaKi4KH9sGYbWQUCG4TWNP9aI=,los-angeles,1472.68,310.336
2024-10-01,pE+CceZTnSyMfnHSKfE7TIqBEs8=,los-angeles,0,0
2024-10-01,GeaJ4Og4BUt8rpYxrKwKkX8+aEg=,washington-dc,2638.5,490.2
2024-10-01,ZsswUWmnmZBRHIsQJWHKoYx5WlM=,los-angeles,918,207.6
2024-10-01,NmzTkvxvPclb4BKDszgTB0AagdY=,sf-bay-area,2813,562.6
2024-10-01,SxNNIC3wZ0AuF8L2sKdFCFGtHzI=,sf-bay-area,0,0
2024-10-01,crgE15BxzVpNPzSUGoZfrVnUsbc=,los-angeles,2965,401
2024-10-01,hUtKziekdCFpxrzLiGuz6sfygs8=,sf-bay-area,2702,327
2024-10-01,JH45ljgEzdcZ8e9SEMqbV17/zV4=,los-angeles,362.5,72.5
2024-10-01,qtOHUnVobMR5ZEsjRm1lplOSRtM=,sf-bay-area,278.4,49.616
2024-10-01,A9ttzyv+YAP7JEQngonJJwlKXpg=,los-angeles,804.38,160.876
2024-10-01,DMvoy1BNy4RU2Sx8Mzue2Mm7xu4=,new-york-city,612.5,122.5
2024-10-01,s5Pt3opynfWyHf4sCFV9Ar++sMw=,washington-dc,1858.5,323.1
2024-10-01,OQ7YE5t6WL3jiC6RQL7WnJu7FNw=,sf-bay-area,3510,351
2024-10-01,EOdm0SM4KzSOmFlafigRigFvX7A=,los-angeles,1362.34,217.964
2024-10-01,CQNdD+cgtHSMbCgM27Fmsy1z0wY=,new-york-city,4312.5,862.5
2024-10-01,JZPJLbx/K3uL3lunBTUYLi1t25s=,minneapolis,168.75,43.75000688
2024-10-01,7vySojONsiSBxuMU2/1/OhCrLEg=,sf-bay-area,2999.505,421.5028219
2024-10-01,cTNbayHZYlzss3ZocnV7KINzyAs=,sf-bay-area,4037.5,807.5
2024-10-01,XHoLe11bXw49uBAtCoVTtgm8tyA=,new-york-city,1890,378
2024-10-01,+IleqrUf/8RxBnssjBCL65l9MME=,minneapolis,156.25,31.25
2024-10-01,WAR1CAB4v6ApyasD3xJoLPEARMg=,new-york-city,4455,1155
2024-10-01,OfvriBn9nLKPG6c/szNw4KIoOUs=,los-angeles,1920,448
2024-10-01,rqxq0O17qCHKJu36n99O6Slwqos=,washington-dc,188,37.6
2024-10-01,U9Ym1iKLui0f0oC/yXjl4niVcSc=,washington-dc,710.5,142.1
2024-10-01,vYr5dloDQVH96V8uZnQxgeFHbgY=,los-angeles,1676,302.6
2024-10-01,vYr5dloDQVH96V8uZnQxgeFHbgY=,sf-bay-area,875,175
2024-10-01,tfuCoMAFZLomaz2T6T++HLmXSNw=,minneapolis,796.5,206.5000215
2024-10-01,2caoNieLeIqe5NjU0vi6LNcgn6U=,new-york-city,4252.5,1102.5
2024-10-01,tC4ej6jvpoveL0Cythl3BwjMiNE=,new-york-city,961,246.000022
2024-10-01,4mz5K25amyJPLczJTcS9qErLYgo=,sf-bay-area,2000,400
2024-10-01,iLaEn1YJEH986MrHk0lnwgYCWCs=,sf-bay-area,836,167.2
2024-10-01,9ZtvXxPHPA8U4JhqzKY14JaEqlQ=,sf-bay-area,1356,258.8
2024-10-01,Z5zkOZDRe9EfD/jJBI4M/4Z/Qgk=,los-angeles,3527.75,737.55
2024-10-01,Bh0j7Qvm7d98hDdU/GCSfnYMN9A=,sf-bay-area,2428.375,399.5684375
2024-10-01,/LSHHbNkrRv6gpTxqs2JtbJHO8s=,los-angeles,2697.5,539.5
2024-10-01,AYcDgAapbxCPZj0d2/5P7i8oEag=,los-angeles,5087.5,1163.333333
2024-10-01,xEe6iWOGufM0WI/h3e6O5h0d36w=,sf-bay-area,2820,669.9993175
2024-10-01,4/DoyzMYG6ztEOdClAdeH5yb3pM=,los-angeles,3300,660
2024-10-01,ZQe0TjmrHxWlETI7bTNn+PQZPH8=,los-angeles,755.74,73.892
2024-10-01,ihfMAfQi21OYdo1rgXbeJCgwr1Q=,sf-bay-area,187.5,37.5
2024-10-01,ihfMAfQi21OYdo1rgXbeJCgwr1Q=,los-angeles,75,15
2024-10-01,tr5HxKGYER8JG3eZ5+liCrFf0Lc=,sf-bay-area,525,105
2024-10-01,IL3n5Oe7MJrxmPtaON3BOVkph5o=,sf-bay-area,3940.2,788.04
2024-10-01,lv2ilmvVl0GxwJim0Wk+ioD5Bbs=,sf-bay-area,954.5,192.4225
2024-10-01,94xy8AZlS3oB7X1U1PWS8kznMxk=,los-angeles,1560,360
2024-10-01,4eM+KNjo6Xdev7f3d66Cit5oXlw=,los-angeles,960,192
2024-10-01,Y0vnfBFhTm/uto1or3iITPWtuaU=,sf-bay-area,4881.25,976.25
2024-10-01,u9nJuQ0M9h6FTCUd7Jt1X4sssqc=,los-angeles,1000,259
2024-10-01,zeK7ggTLp1OCREbG0gAf1lR/C2g=,los-angeles,318.75,73.75
2024-10-01,UF5WBzI7ww0oA6zRENHTUGz+8U8=,sf-bay-area,380,76
2024-10-01,VfW5yhsU5SVMfIul8x5jfHbRXBY=,sf-bay-area,187.5,37.5
2024-10-01,rzcErBp1pxbwxzGpkIaaEJMGsN0=,sf-bay-area,972,252
2024-10-01,BipWZ3E+WGfS96XSIBdNn/KeltA=,sf-bay-area,1393.13,285.6262963
2024-10-01,KRjDdVVQkvXwtZZh1dEIGEXF7A8=,los-angeles,2821.5,587.9
2024-10-01,39F0orci97TGWR8Xm0hqcci0kdI=,los-angeles,1078.66,246.596
2024-10-01,DN3LPitvwB37M522kMSXBFM6OD4=,austin,0,0
2024-10-01,tfAHO2r8usaiGEqZWCjqDKURo6Y=,sf-bay-area,900.5,194.499937
2024-10-01,j6V1WgkfnD8EV6m/7rpbfJYDQyY=,washington-dc,470,94
2024-10-01,4+dlW33mOvnwhjriFXpzEIzz8TI=,los-angeles,2028.21,287.49
2024-10-01,XJ2sSgQzWMVDh4XadfVjpLDrMS0=,sf-bay-area,3153,666.6000055
2024-10-01,1FqEOHnhN7TooPg04neuvvlrlj8=,austin,2475,495
2024-10-01,GV0vxh6YU9LPTDZZjlgYxKtiOJY=,austin,187.5,37.5
2024-10-01,He5vAlGGgXshPmuo/kmwPh8b75E=,sf-bay-area,722,154
2024-10-01,5aJQKCEglAhSgDlzg4BGmE+ufOs=,austin,343.75,68.75
2024-10-01,tRONXHMFuQ11LYyZDM0HNVU19RU=,sf-bay-area,1306.5,261.3
2024-10-01,8rwAtwRKP+w/yLdmAm6ZZ7vA80k=,sf-bay-area,2618,523.6
2024-10-01,pphEv2Y37vCDCmbH/SY2CQKNhxQ=,sf-bay-area,3707,693.4
2024-10-01,bC6nUoWlzJ1MROZca2cSEz1CAq0=,los-angeles,1575,355
2024-10-01,2muKyhrHRfWXLbbMWAJg+57KeMY=,new-york-city,150,30
2024-10-01,bUYYS3c3BHAjhA2uWdb4bFmq0TY=,austin,0,0
2024-10-01,W1fB0+6BHG7yjrn4wzIRUK2H9Ms=,austin,1383.75,308.75
2024-10-01,Ib+HEyfiPxiZfxRgq5dBRpQro1M=,new-york-city,2427,607
2024-10-01,GEOe07H6lCphEuS7+zKKkzwf4Sw=,new-york-city,1032.75,242.750011
2024-10-01,RCC02ra34ysnS15EhKEWke8KMME=,new-york-city,2462.5,492.5
2024-10-01,Mn75cDTrdlNc0gvYA6Qx4h41Mbw=,sf-bay-area,822.135,145.71075
2024-10-01,kNyDMSTHhRypVJIEDc73oJ2nupI=,minneapolis,947.01,177.0026063
2024-10-01,T4u/Ffg6D8JkvZ+qKbWcQ0KIEJw=,sf-bay-area,0,0
2024-10-01,lre0nO08++tCYWYu7E+H2M3JN7A=,minneapolis,1053,182.0000286
2024-10-01,hDa+JuCHVhfRbM7yTf62bkUBLh8=,los-angeles,1680,376
2024-10-01,xSbtbbf9N+74I+esLJMimRw8emc=,sf-bay-area,2607.1,290.6850036
2024-10-01,NEduZCNXQ4Ub01H0gDbP5a1Z0Fg=,sf-bay-area,3796.135,60.1328125
2024-10-01,ByNOsM0VEQcxlRXx9bmBh8DhD9o=,sf-bay-area,450,79.99875
2024-10-01,s8zQG+kpLwGRTu+hDSeJ3HUFjBY=,other,337.5,87.5
2024-10-01,s8zQG+kpLwGRTu+hDSeJ3HUFjBY=,sf-bay-area,1047,209.4
2024-10-01,s8zQG+kpLwGRTu+hDSeJ3HUFjBY=,los-angeles,1642.5,358.5
2024-10-01,iyz4K53qbqUmMWsRvO2MDOydyPc=,sf-bay-area,1910.75,382.15
2024-10-01,/hhGO6sULdJ73C8wcT8j/WdHf9E=,sf-bay-area,6357.5,1271.5
2024-10-01,p1n8wiWc2E80qt61cvE6flxatoE=,sf-bay-area,203,40.6
2024-10-01,ZXuNnJZRcmrh3SCDGOYKmD2Z8GM=,sf-bay-area,1624.67,324.934
2024-10-01,K2GLaoig53h45WFYvTzKKy/CAkk=,sf-bay-area,5000,1000
2024-10-01,svp7mwHwhwtklQJGahQyiDUoncc=,los-angeles,3572.25,714.45
2024-10-01,svp7mwHwhwtklQJGahQyiDUoncc=,sf-bay-area,250,50
2024-10-01,YzPoYqeT7ug/ahAjquhFQmeid5w=,sf-bay-area,1569.325,251.4053125
2024-10-01,y4nkedKPn0t5cSrDZ9QVGHAWfP0=,minneapolis,67.5,17.5
2024-10-01,+7Iq1MkK9Vb5WtSg5sSRFfmUMxM=,sf-bay-area,1251.45,260.4499556
